MetricSet	SymbolName	ShortName	Group	LongName
Ext256	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE34	Threadgroup Dispatch Queue0 Input Available Xecore34	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext256	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE35	Threadgroup Dispatch Queue0 Input Available Xecore35	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext256	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE36	Threadgroup Dispatch Queue0 Input Available Xecore36	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext256	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE37	Threadgroup Dispatch Queue0 Input Available Xecore37	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext256	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE38	Threadgroup Dispatch Queue0 Input Available Xecore38	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext256	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE39	Threadgroup Dispatch Queue0 Input Available Xecore39	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext256	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE32	Threadgroup Dispatch Queue1 Input Available Xecore32	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext256	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE33	Threadgroup Dispatch Queue1 Input Available Xecore33	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext256	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE34	Threadgroup Dispatch Queue1 Input Available Xecore34	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext256	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE35	Threadgroup Dispatch Queue1 Input Available Xecore35	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext256	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE36	Threadgroup Dispatch Queue1 Input Available Xecore36	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext256	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE37	Threadgroup Dispatch Queue1 Input Available Xecore37	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext256	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE38	Threadgroup Dispatch Queue1 Input Available Xecore38	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext256	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE39	Threadgroup Dispatch Queue1 Input Available Xecore39	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext257	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext257	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext257	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext257	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE40	Threadgroup Dispatch Queue0 Input Available Xecore40	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext257	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE41	Threadgroup Dispatch Queue0 Input Available Xecore41	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext257	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE42	Threadgroup Dispatch Queue0 Input Available Xecore42	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext257	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE43	Threadgroup Dispatch Queue0 Input Available Xecore43	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext257	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE44	Threadgroup Dispatch Queue0 Input Available Xecore44	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext257	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE45	Threadgroup Dispatch Queue0 Input Available Xecore45	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext257	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE46	Threadgroup Dispatch Queue0 Input Available Xecore46	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext257	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE47	Threadgroup Dispatch Queue0 Input Available Xecore47	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext257	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE40	Threadgroup Dispatch Queue1 Input Available Xecore40	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext257	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE41	Threadgroup Dispatch Queue1 Input Available Xecore41	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext257	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE42	Threadgroup Dispatch Queue1 Input Available Xecore42	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext257	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE43	Threadgroup Dispatch Queue1 Input Available Xecore43	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext257	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE44	Threadgroup Dispatch Queue1 Input Available Xecore44	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext257	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE45	Threadgroup Dispatch Queue1 Input Available Xecore45	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext257	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE46	Threadgroup Dispatch Queue1 Input Available Xecore46	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext257	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE47	Threadgroup Dispatch Queue1 Input Available Xecore47	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext258	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext258	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext258	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext258	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE48	Threadgroup Dispatch Queue0 Input Available Xecore48	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext258	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE49	Threadgroup Dispatch Queue0 Input Available Xecore49	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext258	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE50	Threadgroup Dispatch Queue0 Input Available Xecore50	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext258	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE51	Threadgroup Dispatch Queue0 Input Available Xecore51	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext258	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE52	Threadgroup Dispatch Queue0 Input Available Xecore52	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext258	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE53	Threadgroup Dispatch Queue0 Input Available Xecore53	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext258	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE54	Threadgroup Dispatch Queue0 Input Available Xecore54	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext258	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE55	Threadgroup Dispatch Queue0 Input Available Xecore55	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext258	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE48	Threadgroup Dispatch Queue1 Input Available Xecore48	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext258	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE49	Threadgroup Dispatch Queue1 Input Available Xecore49	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext258	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE50	Threadgroup Dispatch Queue1 Input Available Xecore50	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext258	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE51	Threadgroup Dispatch Queue1 Input Available Xecore51	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext258	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE52	Threadgroup Dispatch Queue1 Input Available Xecore52	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext258	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE53	Threadgroup Dispatch Queue1 Input Available Xecore53	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext258	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE54	Threadgroup Dispatch Queue1 Input Available Xecore54	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext258	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE55	Threadgroup Dispatch Queue1 Input Available Xecore55	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext259	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext259	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext259	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext259	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE56	Threadgroup Dispatch Queue0 Input Available Xecore56	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext259	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE57	Threadgroup Dispatch Queue0 Input Available Xecore57	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext259	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE58	Threadgroup Dispatch Queue0 Input Available Xecore58	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext259	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE59	Threadgroup Dispatch Queue0 Input Available Xecore59	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext259	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE60	Threadgroup Dispatch Queue0 Input Available Xecore60	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext259	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE61	Threadgroup Dispatch Queue0 Input Available Xecore61	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext259	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE62	Threadgroup Dispatch Queue0 Input Available Xecore62	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext259	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE63	Threadgroup Dispatch Queue0 Input Available Xecore63	GPU	Percentage of time in which Thread Spawner has input available on queue 0
Ext259	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE56	Threadgroup Dispatch Queue1 Input Available Xecore56	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext259	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE57	Threadgroup Dispatch Queue1 Input Available Xecore57	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext259	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE58	Threadgroup Dispatch Queue1 Input Available Xecore58	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext259	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE59	Threadgroup Dispatch Queue1 Input Available Xecore59	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext259	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE60	Threadgroup Dispatch Queue1 Input Available Xecore60	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext259	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE61	Threadgroup Dispatch Queue1 Input Available Xecore61	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext259	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE62	Threadgroup Dispatch Queue1 Input Available Xecore62	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext259	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE63	Threadgroup Dispatch Queue1 Input Available Xecore63	GPU	Percentage of time in which Thread Spawner has input available on queue 1
Ext324	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext324	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext324	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext324	RT_INSTANCE_NODE_RAY_COUNT_XECORE0	RT Instance Node Ray Count Xecore0	GPU	Number of instance BVH nodes processed by the traversal function
Ext324	RT_INTERNAL_NODE_RAY_COUNT_XECORE0	RT Internal Node Ray Count Xecore0	GPU	Number of internal BVH nodes processed by the traversal function
Ext324	RT_PROCEDURAL_NODE_RAY_COUNT_XECORE0	RT Procedural Node Ray Count Xecore0	GPU	Number of procedural BVH nodes processed by the traversal function
Ext324	RT_QUAD_LEAF_RAY_COUNT_XECORE0	RT Quad Leaf Ray Count Xecore0	GPU	Number of triangle BVH nodes processed by the traversal function
Ext324	RT_TRAVERSAL_STEP_RAY_COUNT_XECORE0	RT Traversal Step Ray Count Xecore0	GPU	Number of BVH nodes processed
Ext324	RT_MESSAGE_STALL_COUNT_XECORE0	RT Message Stall Count Xecore0	GPU	Percentage of time in which Ray Tracing message input is stalled while accepting input
Ext324	RT_INPUT_MESSAGE_RAY_COUNT_XECORE0	RT Input Message Ray Count Xecore0	GPU	Number of valid SIMD lanes in the TraceRay message
Ext325	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext325	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext325	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext325	RT_INSTANCE_NODE_RAY_COUNT_XECORE1	RT Instance Node Ray Count Xecore1	GPU	Number of instance BVH nodes processed by the traversal function
Ext325	RT_INTERNAL_NODE_RAY_COUNT_XECORE1	RT Internal Node Ray Count Xecore1	GPU	Number of internal BVH nodes processed by the traversal function
Ext325	RT_PROCEDURAL_NODE_RAY_COUNT_XECORE1	RT Procedural Node Ray Count Xecore1	GPU	Number of procedural BVH nodes processed by the traversal function
Ext325	RT_QUAD_LEAF_RAY_COUNT_XECORE1	RT Quad Leaf Ray Count Xecore1	GPU	Number of triangle BVH nodes processed by the traversal function
Ext325	RT_TRAVERSAL_STEP_RAY_COUNT_XECORE1	RT Traversal Step Ray Count Xecore1	GPU	Number of BVH nodes processed
Ext325	RT_MESSAGE_STALL_COUNT_XECORE1	RT Message Stall Count Xecore1	GPU	Percentage of time in which Ray Tracing message input is stalled while accepting input
Ext325	RT_INPUT_MESSAGE_RAY_COUNT_XECORE1	RT Input Message Ray Count Xecore1	GPU	Number of valid SIMD lanes in the TraceRay message
Ext326	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext326	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext326	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext326	RT_INSTANCE_NODE_RAY_COUNT_XECORE2	RT Instance Node Ray Count Xecore2	GPU	Number of instance BVH nodes processed by the traversal function
Ext326	RT_INTERNAL_NODE_RAY_COUNT_XECORE2	RT Internal Node Ray Count Xecore2	GPU	Number of internal BVH nodes processed by the traversal function
Ext326	RT_PROCEDURAL_NODE_RAY_COUNT_XECORE2	RT Procedural Node Ray Count Xecore2	GPU	Number of procedural BVH nodes processed by the traversal function
Ext326	RT_QUAD_LEAF_RAY_COUNT_XECORE2	RT Quad Leaf Ray Count Xecore2	GPU	Number of triangle BVH nodes processed by the traversal function
Ext326	RT_TRAVERSAL_STEP_RAY_COUNT_XECORE2	RT Traversal Step Ray Count Xecore2	GPU	Number of BVH nodes processed
Ext326	RT_MESSAGE_STALL_COUNT_XECORE2	RT Message Stall Count Xecore2	GPU	Percentage of time in which Ray Tracing message input is stalled while accepting input
Ext326	RT_INPUT_MESSAGE_RAY_COUNT_XECORE2	RT Input Message Ray Count Xecore2	GPU	Number of valid SIMD lanes in the TraceRay message
Ext327	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext327	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext327	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext327	RT_INSTANCE_NODE_RAY_COUNT_XECORE3	RT Instance Node Ray Count Xecore3	GPU	Number of instance BVH nodes processed by the traversal function
Ext327	RT_INTERNAL_NODE_RAY_COUNT_XECORE3	RT Internal Node Ray Count Xecore3	GPU	Number of internal BVH nodes processed by the traversal function
Ext327	RT_PROCEDURAL_NODE_RAY_COUNT_XECORE3	RT Procedural Node Ray Count Xecore3	GPU	Number of procedural BVH nodes processed by the traversal function
Ext327	RT_QUAD_LEAF_RAY_COUNT_XECORE3	RT Quad Leaf Ray Count Xecore3	GPU	Number of triangle BVH nodes processed by the traversal function
Ext327	RT_TRAVERSAL_STEP_RAY_COUNT_XECORE3	RT Traversal Step Ray Count Xecore3	GPU	Number of BVH nodes processed
Ext327	RT_MESSAGE_STALL_COUNT_XECORE3	RT Message Stall Count Xecore3	GPU	Percentage of time in which Ray Tracing message input is stalled while accepting input
Ext327	RT_INPUT_MESSAGE_RAY_COUNT_XECORE3	RT Input Message Ray Count Xecore3	GPU	Number of valid SIMD lanes in the TraceRay message
Ext328	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext328	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext328	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext328	RT_INSTANCE_NODE_RAY_COUNT_XECORE4	RT Instance Node Ray Count Xecore4	GPU	Number of instance BVH nodes processed by the traversal function
Ext328	RT_INTERNAL_NODE_RAY_COUNT_XECORE4	RT Internal Node Ray Count Xecore4	GPU	Number of internal BVH nodes processed by the traversal function
Ext328	RT_PROCEDURAL_NODE_RAY_COUNT_XECORE4	RT Procedural Node Ray Count Xecore4	GPU	Number of procedural BVH nodes processed by the traversal function
Ext328	RT_QUAD_LEAF_RAY_COUNT_XECORE4	RT Quad Leaf Ray Count Xecore4	GPU	Number of triangle BVH nodes processed by the traversal function
Ext328	RT_TRAVERSAL_STEP_RAY_COUNT_XECORE4	RT Traversal Step Ray Count Xecore4	GPU	Number of BVH nodes processed
Ext328	RT_MESSAGE_STALL_COUNT_XECORE4	RT Message Stall Count Xecore4	GPU	Percentage of time in which Ray Tracing message input is stalled while accepting input
Ext328	RT_INPUT_MESSAGE_RAY_COUNT_XECORE4	RT Input Message Ray Count Xecore4	GPU	Number of valid SIMD lanes in the TraceRay message
Ext329	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext329	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext329	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext329	RT_INSTANCE_NODE_RAY_COUNT_XECORE5	RT Instance Node Ray Count Xecore5	GPU	Number of instance BVH nodes processed by the traversal function
Ext329	RT_INTERNAL_NODE_RAY_COUNT_XECORE5	RT Internal Node Ray Count Xecore5	GPU	Number of internal BVH nodes processed by the traversal function
Ext329	RT_PROCEDURAL_NODE_RAY_COUNT_XECORE5	RT Procedural Node Ray Count Xecore5	GPU	Number of procedural BVH nodes processed by the traversal function
Ext329	RT_QUAD_LEAF_RAY_COUNT_XECORE5	RT Quad Leaf Ray Count Xecore5	GPU	Number of triangle BVH nodes processed by the traversal function
Ext329	RT_TRAVERSAL_STEP_RAY_COUNT_XECORE5	RT Traversal Step Ray Count Xecore5	GPU	Number of BVH nodes processed
Ext329	RT_MESSAGE_STALL_COUNT_XECORE5	RT Message Stall Count Xecore5	GPU	Percentage of time in which Ray Tracing message input is stalled while accepting input
Ext329	RT_INPUT_MESSAGE_RAY_COUNT_XECORE5	RT Input Message Ray Count Xecore5	GPU	Number of valid SIMD lanes in the TraceRay message
Ext330	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext330	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext330	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext330	RT_INSTANCE_NODE_RAY_COUNT_XECORE6	RT Instance Node Ray Count Xecore6	GPU	Number of instance BVH nodes processed by the traversal function
Ext330	RT_INTERNAL_NODE_RAY_COUNT_XECORE6	RT Internal Node Ray Count Xecore6	GPU	Number of internal BVH nodes processed by the traversal function
Ext330	RT_PROCEDURAL_NODE_RAY_COUNT_XECORE6	RT Procedural Node Ray Count Xecore6	GPU	Number of procedural BVH nodes processed by the traversal function
Ext330	RT_QUAD_LEAF_RAY_COUNT_XECORE6	RT Quad Leaf Ray Count Xecore6	GPU	Number of triangle BVH nodes processed by the traversal function
Ext330	RT_TRAVERSAL_STEP_RAY_COUNT_XECORE6	RT Traversal Step Ray Count Xecore6	GPU	Number of BVH nodes processed
Ext330	RT_MESSAGE_STALL_COUNT_XECORE6	RT Message Stall Count Xecore6	GPU	Percentage of time in which Ray Tracing message input is stalled while accepting input
Ext330	RT_INPUT_MESSAGE_RAY_COUNT_XECORE6	RT Input Message Ray Count Xecore6	GPU	Number of valid SIMD lanes in the TraceRay message
Ext331	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext331	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext331	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext331	RT_INSTANCE_NODE_RAY_COUNT_XECORE7	RT Instance Node Ray Count Xecore7	GPU	Number of instance BVH nodes processed by the traversal function
Ext331	RT_INTERNAL_NODE_RAY_COUNT_XECORE7	RT Internal Node Ray Count Xecore7	GPU	Number of internal BVH nodes processed by the traversal function
Ext331	RT_PROCEDURAL_NODE_RAY_COUNT_XECORE7	RT Procedural Node Ray Count Xecore7	GPU	Number of procedural BVH nodes processed by the traversal function
Ext331	RT_QUAD_LEAF_RAY_COUNT_XECORE7	RT Quad Leaf Ray Count Xecore7	GPU	Number of triangle BVH nodes processed by the traversal function
Ext331	RT_TRAVERSAL_STEP_RAY_COUNT_XECORE7	RT Traversal Step Ray Count Xecore7	GPU	Number of BVH nodes processed
Ext331	RT_MESSAGE_STALL_COUNT_XECORE7	RT Message Stall Count Xecore7	GPU	Percentage of time in which Ray Tracing message input is stalled while accepting input
Ext331	RT_INPUT_MESSAGE_RAY_COUNT_XECORE7	RT Input Message Ray Count Xecore7	GPU	Number of valid SIMD lanes in the TraceRay message
Ext332	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext332	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext332	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext332	RT_INSTANCE_NODE_RAY_COUNT_XECORE8	RT Instance Node Ray Count Xecore8	GPU	Number of instance BVH nodes processed by the traversal function
Ext332	RT_INTERNAL_NODE_RAY_COUNT_XECORE8	RT Internal Node Ray Count Xecore8	GPU	Number of internal BVH nodes processed by the traversal function
Ext332	RT_PROCEDURAL_NODE_RAY_COUNT_XECORE8	RT Procedural Node Ray Count Xecore8	GPU	Number of procedural BVH nodes processed by the traversal function
Ext332	RT_QUAD_LEAF_RAY_COUNT_XECORE8	RT Quad Leaf Ray Count Xecore8	GPU	Number of triangle BVH nodes processed by the traversal function
Ext332	RT_TRAVERSAL_STEP_RAY_COUNT_XECORE8	RT Traversal Step Ray Count Xecore8	GPU	Number of BVH nodes processed
Ext332	RT_MESSAGE_STALL_COUNT_XECORE8	RT Message Stall Count Xecore8	GPU	Percentage of time in which Ray Tracing message input is stalled while accepting input
Ext332	RT_INPUT_MESSAGE_RAY_COUNT_XECORE8	RT Input Message Ray Count Xecore8	GPU	Number of valid SIMD lanes in the TraceRay message
Ext333	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext333	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext333	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext333	RT_INSTANCE_NODE_RAY_COUNT_XECORE9	RT Instance Node Ray Count Xecore9	GPU	Number of instance BVH nodes processed by the traversal function
Ext333	RT_INTERNAL_NODE_RAY_COUNT_XECORE9	RT Internal Node Ray Count Xecore9	GPU	Number of internal BVH nodes processed by the traversal function
Ext333	RT_PROCEDURAL_NODE_RAY_COUNT_XECORE9	RT Procedural Node Ray Count Xecore9	GPU	Number of procedural BVH nodes processed by the traversal function
Ext333	RT_QUAD_LEAF_RAY_COUNT_XECORE9	RT Quad Leaf Ray Count Xecore9	GPU	Number of triangle BVH nodes processed by the traversal function
Ext333	RT_TRAVERSAL_STEP_RAY_COUNT_XECORE9	RT Traversal Step Ray Count Xecore9	GPU	Number of BVH nodes processed
Ext333	RT_MESSAGE_STALL_COUNT_XECORE9	RT Message Stall Count Xecore9	GPU	Percentage of time in which Ray Tracing message input is stalled while accepting input
Ext333	RT_INPUT_MESSAGE_RAY_COUNT_XECORE9	RT Input Message Ray Count Xecore9	GPU	Number of valid SIMD lanes in the TraceRay message
Ext334	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext334	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext334	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext334	RT_INSTANCE_NODE_RAY_COUNT_XECORE10	RT Instance Node Ray Count Xecore10	GPU	Number of instance BVH nodes processed by the traversal function
Ext334	RT_INTERNAL_NODE_RAY_COUNT_XECORE10	RT Internal Node Ray Count Xecore10	GPU	Number of internal BVH nodes processed by the traversal function
Ext334	RT_PROCEDURAL_NODE_RAY_COUNT_XECORE10	RT Procedural Node Ray Count Xecore10	GPU	Number of procedural BVH nodes processed by the traversal function
