MetricSet	SymbolName	ShortName	Group	LongName
Memory2	GPU_MEMORY_64B_TRANSACTION_READ_SQIDI7	GPU Memory 64b Transaction Read Sqidi7	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (64B)
Memory3	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory3	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory3	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory3	GPU_MEMORY_32B_TRANSACTION_READ_SQIDI8	GPU Memory 32b Transaction Read Sqidi8	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (32B)
Memory3	GPU_MEMORY_32B_TRANSACTION_READ_SQIDI9	GPU Memory 32b Transaction Read Sqidi9	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (32B)
Memory3	GPU_MEMORY_32B_TRANSACTION_READ_SQIDI10	GPU Memory 32b Transaction Read Sqidi10	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (32B)
Memory3	GPU_MEMORY_32B_TRANSACTION_READ_SQIDI11	GPU Memory 32b Transaction Read Sqidi11	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (32B)
Memory3	GPU_MEMORY_64B_TRANSACTION_READ_SQIDI8	GPU Memory 64b Transaction Read Sqidi8	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (64B)
Memory3	GPU_MEMORY_64B_TRANSACTION_READ_SQIDI9	GPU Memory 64b Transaction Read Sqidi9	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (64B)
Memory3	GPU_MEMORY_64B_TRANSACTION_READ_SQIDI10	GPU Memory 64b Transaction Read Sqidi10	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (64B)
Memory3	GPU_MEMORY_64B_TRANSACTION_READ_SQIDI11	GPU Memory 64b Transaction Read Sqidi11	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (64B)
Memory4	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory4	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory4	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory4	GPU_MEMORY_32B_TRANSACTION_READ_SQIDI12	GPU Memory 32b Transaction Read Sqidi12	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (32B)
Memory4	GPU_MEMORY_32B_TRANSACTION_READ_SQIDI13	GPU Memory 32b Transaction Read Sqidi13	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (32B)
Memory4	GPU_MEMORY_32B_TRANSACTION_READ_SQIDI14	GPU Memory 32b Transaction Read Sqidi14	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (32B)
Memory4	GPU_MEMORY_32B_TRANSACTION_READ_SQIDI15	GPU Memory 32b Transaction Read Sqidi15	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (32B)
Memory4	GPU_MEMORY_64B_TRANSACTION_READ_SQIDI12	GPU Memory 64b Transaction Read Sqidi12	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (64B)
Memory4	GPU_MEMORY_64B_TRANSACTION_READ_SQIDI13	GPU Memory 64b Transaction Read Sqidi13	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (64B)
Memory4	GPU_MEMORY_64B_TRANSACTION_READ_SQIDI14	GPU Memory 64b Transaction Read Sqidi14	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (64B)
Memory4	GPU_MEMORY_64B_TRANSACTION_READ_SQIDI15	GPU Memory 64b Transaction Read Sqidi15	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) reads (64B)
Memory5	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory5	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory5	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory5	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI0	GPU Memory 32b Transaction Write Sqidi0	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory5	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI1	GPU Memory 32b Transaction Write Sqidi1	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory5	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI2	GPU Memory 32b Transaction Write Sqidi2	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory5	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI3	GPU Memory 32b Transaction Write Sqidi3	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory5	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI0	GPU Memory 64b Transaction Write Sqidi0	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory5	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI1	GPU Memory 64b Transaction Write Sqidi1	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory5	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI2	GPU Memory 64b Transaction Write Sqidi2	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory5	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI3	GPU Memory 64b Transaction Write Sqidi3	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory6	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory6	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory6	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory6	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI4	GPU Memory 32b Transaction Write Sqidi4	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory6	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI5	GPU Memory 32b Transaction Write Sqidi5	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory6	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI6	GPU Memory 32b Transaction Write Sqidi6	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory6	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI7	GPU Memory 32b Transaction Write Sqidi7	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory6	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI4	GPU Memory 64b Transaction Write Sqidi4	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory6	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI5	GPU Memory 64b Transaction Write Sqidi5	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory6	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI6	GPU Memory 64b Transaction Write Sqidi6	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory6	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI7	GPU Memory 64b Transaction Write Sqidi7	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory7	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory7	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory7	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory7	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI8	GPU Memory 32b Transaction Write Sqidi8	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory7	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI9	GPU Memory 32b Transaction Write Sqidi9	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory7	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI10	GPU Memory 32b Transaction Write Sqidi10	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory7	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI11	GPU Memory 32b Transaction Write Sqidi11	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory7	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI8	GPU Memory 64b Transaction Write Sqidi8	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory7	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI9	GPU Memory 64b Transaction Write Sqidi9	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory7	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI10	GPU Memory 64b Transaction Write Sqidi10	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory7	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI11	GPU Memory 64b Transaction Write Sqidi11	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory8	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory8	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory8	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory8	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI12	GPU Memory 32b Transaction Write Sqidi12	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory8	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI13	GPU Memory 32b Transaction Write Sqidi13	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory8	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI14	GPU Memory 32b Transaction Write Sqidi14	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory8	GPU_MEMORY_32B_TRANSACTION_WRITE_SQIDI15	GPU Memory 32b Transaction Write Sqidi15	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (32B)
Memory8	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI12	GPU Memory 64b Transaction Write Sqidi12	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory8	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI13	GPU Memory 64b Transaction Write Sqidi13	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory8	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI14	GPU Memory 64b Transaction Write Sqidi14	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory8	GPU_MEMORY_64B_TRANSACTION_WRITE_SQIDI15	GPU Memory 64b Transaction Write Sqidi15	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) writes (64B)
Memory9	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory9	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory9	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory9	GPU_MEMORY_BYTE_READ_SQIDI0	GPU Memory Byte Read Sqidi0	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI1	GPU Memory Byte Read Sqidi1	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI2	GPU Memory Byte Read Sqidi2	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI3	GPU Memory Byte Read Sqidi3	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI4	GPU Memory Byte Read Sqidi4	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI5	GPU Memory Byte Read Sqidi5	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI6	GPU Memory Byte Read Sqidi6	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI7	GPU Memory Byte Read Sqidi7	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI8	GPU Memory Byte Read Sqidi8	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI9	GPU Memory Byte Read Sqidi9	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI10	GPU Memory Byte Read Sqidi10	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI11	GPU Memory Byte Read Sqidi11	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI12	GPU Memory Byte Read Sqidi12	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI13	GPU Memory Byte Read Sqidi13	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI14	GPU Memory Byte Read Sqidi14	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory9	GPU_MEMORY_BYTE_READ_SQIDI15	GPU Memory Byte Read Sqidi15	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Memory10	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory10	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory10	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI0	GPU Memory Byte Write Sqidi0	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI1	GPU Memory Byte Write Sqidi1	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI2	GPU Memory Byte Write Sqidi2	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI3	GPU Memory Byte Write Sqidi3	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI4	GPU Memory Byte Write Sqidi4	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI5	GPU Memory Byte Write Sqidi5	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI6	GPU Memory Byte Write Sqidi6	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI7	GPU Memory Byte Write Sqidi7	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI8	GPU Memory Byte Write Sqidi8	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI9	GPU Memory Byte Write Sqidi9	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI10	GPU Memory Byte Write Sqidi10	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI11	GPU Memory Byte Write Sqidi11	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI12	GPU Memory Byte Write Sqidi12	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI13	GPU Memory Byte Write Sqidi13	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI14	GPU Memory Byte Write Sqidi14	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory10	GPU_MEMORY_BYTE_WRITE_SQIDI15	GPU Memory Byte Write Sqidi15	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Memory11	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory11	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory11	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory11	GPU_MEMORY_READ_SQIDI0	GPU Memory Read Sqidi0	Memory	Number of GTI memory reads
Memory11	GPU_MEMORY_READ_SQIDI1	GPU Memory Read Sqidi1	Memory	Number of GTI memory reads
Memory11	GPU_MEMORY_READ_SQIDI2	GPU Memory Read Sqidi2	Memory	Number of GTI memory reads
Memory11	GPU_MEMORY_READ_SQIDI3	GPU Memory Read Sqidi3	Memory	Number of GTI memory reads
Memory12	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory12	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory12	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory12	GPU_MEMORY_READ_SQIDI4	GPU Memory Read Sqidi4	Memory	Number of GTI memory reads
Memory12	GPU_MEMORY_READ_SQIDI5	GPU Memory Read Sqidi5	Memory	Number of GTI memory reads
Memory12	GPU_MEMORY_READ_SQIDI6	GPU Memory Read Sqidi6	Memory	Number of GTI memory reads
Memory12	GPU_MEMORY_READ_SQIDI7	GPU Memory Read Sqidi7	Memory	Number of GTI memory reads
Memory13	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory13	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory13	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory13	GPU_MEMORY_READ_SQIDI8	GPU Memory Read Sqidi8	Memory	Number of GTI memory reads
Memory13	GPU_MEMORY_READ_SQIDI9	GPU Memory Read Sqidi9	Memory	Number of GTI memory reads
Memory13	GPU_MEMORY_READ_SQIDI10	GPU Memory Read Sqidi10	Memory	Number of GTI memory reads
Memory13	GPU_MEMORY_READ_SQIDI11	GPU Memory Read Sqidi11	Memory	Number of GTI memory reads
Memory14	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory14	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory14	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory14	GPU_MEMORY_READ_SQIDI12	GPU Memory Read Sqidi12	Memory	Number of GTI memory reads
Memory14	GPU_MEMORY_READ_SQIDI13	GPU Memory Read Sqidi13	Memory	Number of GTI memory reads
Memory14	GPU_MEMORY_READ_SQIDI14	GPU Memory Read Sqidi14	Memory	Number of GTI memory reads
Memory14	GPU_MEMORY_READ_SQIDI15	GPU Memory Read Sqidi15	Memory	Number of GTI memory reads
Memory15	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory15	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory15	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory15	GPU_MEMORY_WRITE_SQIDI0	GPU Memory Write Sqidi0	Memory	Number of GTI memory writes
Memory15	GPU_MEMORY_WRITE_SQIDI1	GPU Memory Write Sqidi1	Memory	Number of GTI memory writes
Memory15	GPU_MEMORY_WRITE_SQIDI2	GPU Memory Write Sqidi2	Memory	Number of GTI memory writes
Memory15	GPU_MEMORY_WRITE_SQIDI3	GPU Memory Write Sqidi3	Memory	Number of GTI memory writes
Memory16	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory16	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory16	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory16	GPU_MEMORY_WRITE_SQIDI4	GPU Memory Write Sqidi4	Memory	Number of GTI memory writes
Memory16	GPU_MEMORY_WRITE_SQIDI5	GPU Memory Write Sqidi5	Memory	Number of GTI memory writes
Memory16	GPU_MEMORY_WRITE_SQIDI6	GPU Memory Write Sqidi6	Memory	Number of GTI memory writes
Memory16	GPU_MEMORY_WRITE_SQIDI7	GPU Memory Write Sqidi7	Memory	Number of GTI memory writes
Memory17	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory17	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory17	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory17	GPU_MEMORY_WRITE_SQIDI8	GPU Memory Write Sqidi8	Memory	Number of GTI memory writes
Memory17	GPU_MEMORY_WRITE_SQIDI9	GPU Memory Write Sqidi9	Memory	Number of GTI memory writes
Memory17	GPU_MEMORY_WRITE_SQIDI10	GPU Memory Write Sqidi10	Memory	Number of GTI memory writes
Memory17	GPU_MEMORY_WRITE_SQIDI11	GPU Memory Write Sqidi11	Memory	Number of GTI memory writes
Memory18	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory18	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory18	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory18	GPU_MEMORY_WRITE_SQIDI12	GPU Memory Write Sqidi12	Memory	Number of GTI memory writes
Memory18	GPU_MEMORY_WRITE_SQIDI13	GPU Memory Write Sqidi13	Memory	Number of GTI memory writes
Memory18	GPU_MEMORY_WRITE_SQIDI14	GPU Memory Write Sqidi14	Memory	Number of GTI memory writes
Memory18	GPU_MEMORY_WRITE_SQIDI15	GPU Memory Write Sqidi15	Memory	Number of GTI memory writes
Memory19	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory19	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory19	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory19	GPU_MEMORY_ACTIVE_SQIDI0	GPU Memory Active Sqidi0	Memory	Percentage of time when device local memory (HBM, GDDR, LPDDR, etc.) is active
Memory19	GPU_MEMORY_ACTIVE_SQIDI1	GPU Memory Active Sqidi1	Memory	Percentage of time when device local memory (HBM, GDDR, LPDDR, etc.) is active
Memory19	GPU_MEMORY_ACTIVE_SQIDI2	GPU Memory Active Sqidi2	Memory	Percentage of time when device local memory (HBM, GDDR, LPDDR, etc.) is active
Memory19	GPU_MEMORY_ACTIVE_SQIDI3	GPU Memory Active Sqidi3	Memory	Percentage of time when device local memory (HBM, GDDR, LPDDR, etc.) is active
Memory19	GPU_MEMORY_ACTIVE_SQIDI4	GPU Memory Active Sqidi4	Memory	Percentage of time when device local memory (HBM, GDDR, LPDDR, etc.) is active
Memory19	GPU_MEMORY_ACTIVE_SQIDI5	GPU Memory Active Sqidi5	Memory	Percentage of time when device local memory (HBM, GDDR, LPDDR, etc.) is active
Memory19	GPU_MEMORY_ACTIVE_SQIDI6	GPU Memory Active Sqidi6	Memory	Percentage of time when device local memory (HBM, GDDR, LPDDR, etc.) is active
Memory19	GPU_MEMORY_ACTIVE_SQIDI7	GPU Memory Active Sqidi7	Memory	Percentage of time when device local memory (HBM, GDDR, LPDDR, etc.) is active
Memory19	GPU_MEMORY_REQUEST_QUEUE_FULL_SQIDI0	GPU Memory Request Queue Full Sqidi0	Memory	Percentage of time in which SQ is filled above a threshold (usually 48 entries)
Memory19	GPU_MEMORY_REQUEST_QUEUE_FULL_SQIDI1	GPU Memory Request Queue Full Sqidi1	Memory	Percentage of time in which SQ is filled above a threshold (usually 48 entries)
Memory19	GPU_MEMORY_REQUEST_QUEUE_FULL_SQIDI2	GPU Memory Request Queue Full Sqidi2	Memory	Percentage of time in which SQ is filled above a threshold (usually 48 entries)
Memory19	GPU_MEMORY_REQUEST_QUEUE_FULL_SQIDI3	GPU Memory Request Queue Full Sqidi3	Memory	Percentage of time in which SQ is filled above a threshold (usually 48 entries)
Memory19	GPU_MEMORY_REQUEST_QUEUE_FULL_SQIDI4	GPU Memory Request Queue Full Sqidi4	Memory	Percentage of time in which SQ is filled above a threshold (usually 48 entries)
Memory19	GPU_MEMORY_REQUEST_QUEUE_FULL_SQIDI5	GPU Memory Request Queue Full Sqidi5	Memory	Percentage of time in which SQ is filled above a threshold (usually 48 entries)
Memory19	GPU_MEMORY_REQUEST_QUEUE_FULL_SQIDI6	GPU Memory Request Queue Full Sqidi6	Memory	Percentage of time in which SQ is filled above a threshold (usually 48 entries)
Memory19	GPU_MEMORY_REQUEST_QUEUE_FULL_SQIDI7	GPU Memory Request Queue Full Sqidi7	Memory	Percentage of time in which SQ is filled above a threshold (usually 48 entries)
Memory20	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Memory20	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Memory20	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Memory20	GPU_MEMORY_ACTIVE_SQIDI8	GPU Memory Active Sqidi8	Memory	Percentage of time when device local memory (HBM, GDDR, LPDDR, etc.) is active
Memory20	GPU_MEMORY_ACTIVE_SQIDI9	GPU Memory Active Sqidi9	Memory	Percentage of time when device local memory (HBM, GDDR, LPDDR, etc.) is active
Memory20	GPU_MEMORY_ACTIVE_SQIDI10	GPU Memory Active Sqidi10	Memory	Percentage of time when device local memory (HBM, GDDR, LPDDR, etc.) is active
Memory20	GPU_MEMORY_ACTIVE_SQIDI11	GPU Memory Active Sqidi11	Memory	Percentage of time when device local memory (HBM, GDDR, LPDDR, etc.) is active
Memory20	GPU_MEMORY_ACTIVE_SQIDI12	GPU Memory Active Sqidi12	Memory	Percentage of time when device local memory (HBM, GDDR, LPDDR, etc.) is active
Memory20	GPU_MEMORY_ACTIVE_SQIDI13	GPU Memory Active Sqidi13	Memory	Percentage of time when device local memory (HBM, GDDR, LPDDR, etc.) is active
